post_id,content,images,email,location,salary,experience,phonenumber,Python,Java,JavaScript,C++,C#,PHP,Ruby,Swift,TypeScript,Go,Kotlin,Rust,Lua,Perl,SQL,HTML,CSS,R,MATLAB,Shell,Assembly,.NET,C,Intern,Fresher,Senior,Junior,Middle,Associate,Manager,Director,Principal,Lead,Nhật,Trung,Anh,Japanse,Eng,English,Web,Android,IOS,Backend,Frontend,Machine Learning,Data,Game,Embedded,Network,Computer Science,Software,Security,Robot,Cloud,AI,Nhúng,Bridge,Software,Designer,Scrum,BrSE,Tester,Comtor
1817081392051362,"Cty outsource HCM tuyển dụng Angular/AngularJS Developer từ 2 năm kinh nghiệm, ưu tiên đi làm trong tháng 3. Inb mình nhận JD nha",[],Unknown,HCM,Unknown,2,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817565082002993,"Em xin chào anh chị, em là sinh viên năm tư đang học tập tại Hà Đông - Hà Nội. Em viết bài này với hy vọng tìm kiếm cơ hội intern Blockchain ạ. Em đã thực hiện hai dự án cá nhân bằng soidity trên hai lĩnh vực, đó là Ganache và Infura. Ngoài ra, em đã có cơ hội tiếp xúc và làm việc với một số kiến thức quan trọng trong quá trình xây dựng dự án, như: Web3.js, Node.js, Next JS, React.js, React Semantic UI.\nEm rất mong muốn được cơ hội để áp dụng những kiến thức thực tế mà em đã học được. Em cam kết sẽ nỗ lực hết mình để hoàn thành mọi nhiệm vụ được giao một cách chất lượng nhất. Em xin chân thành cảm ơn mọi người đã dành thời gian đọc bài của em ạ.",[],Unknown,Hà Đông,Unknown,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1816286428797525,"[VSIP Nghệ An] - KỸ SƯ IT MES TIẾNG TRUNG (30tr) - 2 năm KN về MES, Tiếng Trung tốt - Qt ib / 0967418533",[],Unknown,Nghệ An,Unknown,2,0967418533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817376585355176,"👉[HN] Tuyển dụng KỸ SƯ PHÁT TRIỂN PHẦN MỀM (.NET, C#, SQL)\n🇲Ô TẢ CÔNG VIỆC\n• Lập trình ứng dụng cho các hệ thống tự động hóa, thu thập dữ liệu trong nhà máy.\n• Tiếp cận, nghiên cứu, ứng dụng các công nghệ mới vào ứng dụng.\n• Lên ý tưởng, phương án báo giá cho các dự án.\n• Thực hiện các công việc khác theo yêu cầu.\n🇾ÊU CẦU ỨNG VIÊN\n• Tốt nghiệp Đại học ngành Công nghệ thông tin, Điện - Điện tử, Tự động hóa, Cơ điện tử, có tư duy lập trình tốt.\n• Thành thạo ngôn ngữ lập trình .NET, C#, SQL (*).\n• Thành thạo viết phần mềm C# WPF (hoặc Winform) kết hợp với xử lý dữ liệu của databaste trong SQL Server (*).\n• Có hiểu biết về các hệ thống MES trong nhà máy, phần mềm CIM là một lợi thế.\n• Biết lập trình Backend, Frontend, Mobile App là một lợi thế.\n• Biết lập trình C/C++ cho các hệ thống nhúng (lập trình vđk stm32, esp…) là một lợi thế.\n• Ham học hỏi, tìm hiểu công nghệ mới.\n🇶UYỀN LỢI ĐƯỢC HƯỞNG\n• Lương thỏa thuận theo năng lực, đảm bảo cạnh tranh.\n• Hưởng đầy đầy đủ chế độ nghỉ lễ, chế độ bảo hiểm y tế và bảo hiểm lao động.\n• Review đánh giá năng lực hàng năm và điều chỉnh tăng lương theo hiệu quả công việc.\n🇲ọi chi tiết vui lòng liên hệ:\n📞 0987716208 - Mr. Hưng\n📞 0983790804 - Mr. Phát\n🇨 🇻 xin gửi về:\n📧vhung1002@gmail.com\n📧sale03@sfd-jsc.com",[],vhung1002@gmail.com,HN,Unknown,Unknown,0987716208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1815453732214128,"Q4 HCM_ANT FARM TUYỂN DỤNG\nNHÂN VIÊN IT HELPDESK\nYêu cầu công việc:\n- Nam/Nữ tốt nghiệp Cao đẳng / Đại học.\n- Kiến thức phần mềm, hệ thống CNTT.\n- Có ít nhất 2 năm kinh nghiệm ở vị trí tương đương.\n- Bảo mật thông tin, trung thực, chịu khó, hiểu rõ áp lực và tâm huyết với công việc.\nThời gian làm việc:\n- 8h00-17h00 từ thứ 2 đến thứ 6.\nQuyền lợi:\n- Chính sách thưởng Lễ, Tết, Thưởng Tháng 13, Thâm niên...\n- Tham gia BHXH + BHYT + BHTN + Công Đoàn theo quy định.\n- Làm việc trong môi trường thân thiện, năng động, sáng tạo, nhiều cơ hội thăng tiến.\n- Khám sức khỏe hàng năm, du lịch - team building, sinh nhật...\nĐịa điểm làm việc :\n📷 Quận 4, TP. Hồ Chí Minh\n_____________________________\n* Điện thoại/ Zalo: 0963.596.759 (Ms Mỹ)\n* Email: nhansu@antsss.net",[],nhansu@antsss.net,HCM,['0963.596'],2,0963.596.759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817230275369807,"🎯[HN] OCG Technology (IT Outsource) tuyển dụng 2 bạn BA IT\n✅ Tiếng Nhật giao tiếp tốt, tối thiểu N2\n✅ Tối thiểu 1 năm kinh nghiệm #BA trong lĩnh vực phần mềm\n✅ Có kinh nghiệm làm việc với thị trường Nhật\n------------------\n👉 Offer UPTO 30M + thưởng, phụ cấp\n👉 Làm việc tại IPH Xuân Thủy, Cầu Giấy, HN.\n👉 Linh hoạt giờ checkin (từ 7-9h sáng). Nghỉ T7, CN\n-----------------\nQuan tâm IB ạ \n#BA #IT #tiengnhat",[],Unknown,HN,Unknown,1,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817031415389693,"* (HN) FPT Japan Holdings tuyển dụng việc làm IT chất lượng cao tại Hà Nội – chỉ nhận thêm 5 bạn\n* YÊU CẦU TUYỂN DỤNG:\n* Người đam mê với IT\n* Có kinh nghiệm IT 2 năm trở lên, biết tiếng Nhật là một lợi thế (chưa biết tiếng Nhật sẽ được đào tạo)\n* QUYỀN LỢI\n* Môi trường đào tạo chuyên nghiệp\n* Đặc biệt có cơ hội làm việc tại tập đoàn lớn tại Nhật và Việt Nam\n* Được test đầu vào và đánh giá bởi các chuyên gia có kinh nghiệm\n* LỘ TRÌNH THAM GIA\n* Đánh giá kỹ năng, trình độIT\n* Học tiếng Nhật\n* Offer mức hỗ trợ trong quá trình học tiếng Nhật\n* Đánh giá trình độ sau đào tạo\n* Các bạn quan tâm xin gửi CV về số zalo hoặc Inbox để được hỗ trợ.\n* Holine: 0941 253 663 ( Ms. Thương",[],Unknown,HN,['0941'],2,0941 253 663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1816092128816955,[Hà Nội] tuyển dụng Chuyên Viên Lập Trình Viên (Java/.NET/PHP). Offer 12tr-25tr. Yc: +1 năm KN. Phụ cấp ăn ca: 650k/tháng. Inbox,[],Unknown,Hà Nội,['650'],1,Unknown,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1816656102093891,"* (HN) HTECOM tuyển dụng việc làm Dev App chất lượng cao tại Hà Nội – chỉ nhận thêm 5 bạn\n* YÊU CẦU TUYỂN DỤNG:\n* Người đam mê với IT\n* Có kinh nghiệm 2 năm trở lên\n* QUYỀN LỢI\n* Môi trường đào tạo chuyên nghiệp\n* Được test đầu vào và đánh giá bởi các chuyên gia có kinh nghiệm\n* LỘ TRÌNH THAM GIA\n* Đánh giá kỹ năng, trình độ IT\n* Các bạn quan tâm xin gửi CV về số zalo hoặc Inbox để được hỗ trợ.\n* Holine: 0901727234 ( Ms. Yến) - ib e nhận JD",[],Unknown,HN,['0901727234'],2,0901727234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1816670115425823,"[HN] Cần #Java Dev từ 2yoe, không yc tiếng Anh, lương 20-30M, không thử việc. Dự án Bank. Quan tâm ib em ạ",[],Unknown,HN,['20'],Unknown,Unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817220972037404,"JOB-15.[Hà Nội] Tuyển Gấp Senior Java Developer. YC: Từ 4 YoE, eng tốt",[],Unknown,Hà Nội,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817187088707459,"Em cần tìm việc IT khu vực HCM ạ, em có kinh nghiệm được 9 năm về quản trị mạng máy tính cty viễn thông. Hỗ trợ các công việc khác: photocopy, vẽ auto cad, chạy hồ sơ thiết kế cho phòng kỹ thuật v.v. Em cảm ơn anh/ chị và admin đã quan tâm",[],Unknown,HCM,Unknown,9,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815995475493287,"[ HOT JOBS - HOT HOT ]\nDear cả nhà,\nEm đang tìm RẤT GẤP ứng viên cho các vị trí HẤP DẪN sau:\n1. BackEnd Golang Developer, công ty IT, làm tại Hà Nội, ít nhất 5 năm kinh nghiệm software trong đó ít nhất 2 năm kinh nghiệm Golang, tiếng Anh giao tiếp, lương lên đến 3500 USD\n2. FrontEnd Developer, công ty IT, làm tại Hà Nội, yêu cầu ít nhất 4 năm kinh nghiệm ReactJS hoặc AngularJS, tiếng Anh giao tiếp, lương lên đến 2500 USD\n3. Automation and Manual Tester, ít nhất 2 năm kinh nghiệm, tiếng Pháp giao tiếp tốt, lương lên đến 3000 USD\n4. Technical Project/ Product Manager, công ty IT, làm tại Hà Nội, ít nhất 5 năm kinh nghiệm, tiếng Pháp giao tiếp tốt, lương lên đến 6000 USD\n5. Business Analyst, công ty IT, làm tại Hà Nội, ít nhất 3 năm kinh nghiệm, tiếng Pháp giao tiếp tốt, lương lên đến 60 Mil\n6. Senior AI Engineer, công ty IT, làm tại Hà Nội, ít nhất 5 năm kinh nghiệm, tiếng Anh giao tiếp tốt, lương lên đến 4000 USD\n7. FrontEnd ReactJS Developer, công ty IT, làm tại HCM, ít nhất 5 năm kinh nghiệm ReactJS, tiếng Anh đọc hiểu, lương lên đến 75 Mil\n8. BackEnd NodeJS Developer, công ty IT, làm tại HCM, ít nhất 4 năm kinh nghiệm, tiếng Anh đọc hiểu, lương lên đến 65 Mil Gross\n9. Fullstack Developer, công ty IT, làm tại HCM, ít nhất 5 năm kinh nghiệm NodeJS + ReactJS, tiếng Anh giao tiếp, lương lên đến 40 Mil Gross\n10. Junior Fullstack Developer, công ty IT, làm tại HCM, yêu cầu từ 1-2 năm kinh nghiệm NodeJS + ReactJS, tiếng Anh giao tiếp, lương lên đến 15 Mil Gross\n11. DevOps Engineer, công ty IT, làm tại HCM, ít nhất 5 năm kinh nghiệm, tiếng Anh tốt, lương lên đến 2500 USD\n12. Business Analyst, công ty IT, làm tại HCM, ít nhất 5 năm kinh nghiệm, tiếng Anh giao tiếp, lương lên đến 55 Mil\nCả nhà hãy INBOX em để APPLY nhé $$$$\nEm cám ơn cả nhà.\n#fullstacknodejsdeveloper #nodejsdeveloper #nodejs #reactjs #frontenddeveloper #ReactJSDeveloper #HeadofEngineering #TechLead #businessanalyst #AIEngineer #MachinceLearning #angularjs #DevOps #frenchspeaking #projectmanager #productmanager",[],Unknown,HCM,Unknown,5,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1817171018709066,"🔥[Hà Nội/HCM] NamiTech tuyển dụng Full-stack Developer | Up to 1.500 USD\n📌 Yêu cầu:\nÍt nhất có bằng Cử nhân hoặc Kỹ sư về Công nghệ thông tin, Khoa học máy tính hoặc các lĩnh vực liên quan.\nCó ít nhất 2 năm kinh nghiệm làm việc sau khi tốt nghiệp với vị trí Full-stack Developer.\nCó kinh nghiệm về Python và Javascript và các công nghệ liên quan (Flask, JavaScript, ExpressJS, NestJS, React, VueJS, NodeJS, RabbitMQ, Redis, v.v.).\n📌 Đãi ngộ:\nGói lương cạnh tranh theo tiêu chuẩn ngành và được áp dụng lương tháng thứ 13.\nCông ty hỗ trợ khám sức khỏe hàng năm và tặng bảo hiểm FPT care\nGhi nhận và khen thưởng nhân viên hàng tháng\nCung cấp các khoản thưởng dựa trên hiệu suất cho những nhân viên vượt chỉ tiêu và đóng góp vào sự phát triển của công ty.\n📌 Địa chỉ công ty:\nVilla A4.2, Khu dân cư EverRich 3, đường Phú Thuận, Phường Tân Phú, Quận 7, Thành phố Hồ Chí Minh\nNamiTech - Hanoi site: Room 313, tầng 3 - Dreamland Bonanza Building, 23 Duy Tân, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Thành phố Hà Nội\n---------------------------------------------\n➥Gửi CV về: career@topdev.vn\n➥Tiêu đề Mail : [Họ tên] - Full-stack Developer - NamiTech",[],career@topdev.vn,HCM,['1.500'],2,Unknown,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1816014685491366,"[HCM - Q1] BE EARNING TUYỂN DỤNG JUNIOR ANDROID DEVELOPER\nYêu cầu:\n- 2 năm kinh nghiệm phát triển phần mềm Android sử dụng ngôn ngữ (Java/Kotlin)\n- Biết sử dụng C/C++ là một lợi thế\n- Có kinh nghiệm về OOP, Design Patterns, nguyên tắc SOLID\n- Có kinh nghiệm sử dụng SQLite, Room database\n- Có kinh nghiệm quản lý source (Git)\n- Có kinh nghiệm tích hợp RESTful API và Web Socket\n- Hiểu biết về HTML5, CSS3 và Javascript\n⏰ Thời gian làm việc: 8h-17h30, từ t2 đến sáng t7. Nghỉ trưa 1h30'\n📍 Địa điểm: 47 Điện Biên Phủ, P. Đa Kao, Q1\nQuan tâm comment cho mình nhé hoặc liên hệ Zalo: 033 9826 520 (Ms. Nhi) hoặc gửi CV về mail: nhihr.beearning@gmail.com",[],nhihr.beearning@gmail.com,HCM,"['8', '47', '033']",2,033 9826 520,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817159922043509,"[Thủ Đức - TP.HCM] CloudGO cần tuyển gấp DEVOPS với chế độ siêu hấp dẫn, nghỉ T7,CN hàng tuần\n-Yêu cầu: PHP, MySQL, MariaDB, CentOS, LAMP stack.... (có tuyển fresher) -BHXH, phúc lợi đầy đủ, du lịch hàng năm",[],Unknown,HCM,Unknown,Unknown,Unknown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817141402045361,"💌 [KCN Tràng Duệ, Hải Phòng] - IT Korean Company\nChúng tôi đang tìm kiếm một KỸ SƯ MẠNG.\n👉 Yêu cầu:\n- Tối thiểu 2 năm làm kỹ sư mạng, quản lý hạ tầng CNTT.\n- Kiến thức kỹ thuật mạng IP/VLAN/VPN/Sản phẩm bảo mật.\n- Kinh nghiệm thực hiện và tối ưu hóa các giao thức: STP, HSRP, VRRP, EIGRP, OSPF, Policy Base Routing, IP SLA, EtherChannel,...\n- Kinh nghiệm thiết bị Cisco là quan trọng (Kinh nghiệm triển khai dự án bao gồm xây dựng chính sách mạng).\n- Kinh nghiệm làm việc tại cty SI (FIS, CMC, HPT, ... ) là một điểm cộng\n- Ưu tiên người giữ Chứng nhận với Cisco/Aruba/Check Point/ vv (là lợi thế - Ưu tiên CCNP, CCSA)\n- Giao tiếp tiếng Anh tốt.\n👉 Lương: thỏa thuận\n💌 Ib hoặc gửi CV: Thuyngothi.hr@airquay.com để biết thêm chi tiết\nĐược dịch từ Tiếng Anh",[],Thuyngothi.hr@airquay.com,Hải Phòng,Unknown,2,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815416492217852,"✨Caduceus tìm Cộng sự ✨\nCaduceus - Ứng dụng chăm sóc sức khoẻ tinh thần dành cho thanh thiếu niên Việt Nam. Đứa con tinh thần của chúng tớ đang bước vào giai đoạn về đích. Thế hệ GenZ đang phải đối mặt với áp lực từ nhiều phía, do đó một công cụ hỗ trợ theo dõi sức khoẻ tinh thần là rất cần thiết.\nVậy là sau 2 năm, từ ý tưởng sơ khai Caduceus đã bước đầu được hoàn thiện ý tưởng. Chinh chiến khắp tất cả các cuộc thi để xin feedback về đề án (Top 3 SIL 2023, Junction Hanoi, Swin Hackathon, SCIC,…)\nChúng tớ cần các bạn IT có thể đồng hành cùng chúng tớ trên con đường sắp tới. Leader IT Vũ Duy Bách và các cộng sự Back-end sẽ cùng các cậu tạo ra Caduceus một cách hoàn thiện nhất (đã có bản Design UI). Nếu cùng chung lý tưởng và quan tâm đến đề án, hãy liên hệ chúng tớ ngay nhéeeeee. Và tất nhiên khi tham gia cùng chúng tớ các cậu sẽ có các quyền lợi đặc biệt.\nWe are hiring:\n- 3 Frontend\nGửi thông tin của các cậu về địa chỉ thuylinh161101@gmail.com để chúng tớ có thể sắp xếp thời gian tâm sự nha.\nHoặc inbox bạn Vũ Duy Bách để hiểu thêm về công nghệ của dự án.\n_____________________\nSức khỏe tinh thần thực sự rấc quan trọng ạ 🥺",[],thuylinh161101@gmail.com,Unknown,Unknown,2,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817141595378675,[Hybrid/Đà Nẵng] Salesforce Developer - 40M gross\nCông ty IT phát triển product Logistics cho cty mẹ\n■Requirement\n- Salesforce development experience of 2-5 years\n- At least one complete Salesforce implementation experience in Sales/Service cloud Apex development is required.\n- Extensive experience organizing platform events.\n- Salesforce Einstein experience is preferred.\n■Benefit\n- 13th - month bonus + Bonus for Performance\n- Annual salary appraisal\n- Vietnam Social Insurance (full salary)\n- Premium health care (include family)\n- Annual Health Checkup\n- 17+ days of paid leave per year;\n- Annual Travel;\n- Lunch allowance\n- Annual health screening + Well-being allowance\n- Training and education sponsorship\n................\nDrop your CV if you're interested in this position\nEmail/Skype: uyenphuong.viecoi@gmail.com,[],uyenphuong.viecoi@gmail.com,Đà Nẵng,Unknown,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1816657402093761,"TINH VÂN SOFTWARE OPEN JOB ONSITE HCM\n✌JAVA DEVELOPER\n🌳Yêu cầu chung:\n- Có kinh nghiệm từ 2,5+ năm làm Java (Web-API experience, Java 19, Java 17, Spring Boot 3.1.x, Web proxy: nginx, Library: Spring Security(SEC),Spring Session, Spring Cloud Vault,...)\n- Tư duy Logic\n- Tiếng Anh đọc hiểu\n🌳Địa điểm làm việc:\n• HCM: Tôn Đức Thắng, Q1\n*** Phỏng vấn 2 vòng (có thể online) process Cv nhanh\n😘😘 Quyền lợi:\n- Lương upto 26-30mil ( thỏa thuận theo level)\n- Thưởng dự án lên tới 14.5 tháng lương/ năm\n- Review lương hàng năm hoặc đột xuất\n- Thưởng tất cả các ngày lễ (30/4, 1/5, sinh nhật, 2/9, cưới hỏi, tết dương lịch, tết truyền thống…)\n- Chế độ chăm sóc phụ nữ: thưởng lễ 20/10 – 8/3, gói thưởng sinh sản của riêng công ty...\n- Hưởng gói BHSK 24/7\n- CLB bóng đá\n- Hỗ trợ các khóa học và tăng ngay 1 bậc lương khi nhận chứng chỉ\n😘😘 Contact me:\nEmail: kongplh@tinhvan.com\nSkype: Hkong (live:5d9db46a6169ad3f) #java #hiring #developer",[],kongplh@tinhvan.com,HCM,['5'],Unknown,Unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
1817138872045614,"[Mỹ Đình, HN] Tuyển dụng Tester (IT) với kinh nghiệm 3 years +.\nCó kinh nghiệm về test api, test logic.\nNghỉ T7-CN.",[],Unknown,HN,Unknown,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1814990278927140,"[Hybrid - HCM] Grab tuyển 1 Middle Fullstack lương ~$3500 (prefer Golang, ReactJS)\nIb em gửi JD ạ",[],Unknown,HCM,Unknown,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817045122054989,"[Hà Nội] Tuyển dụng các vị trí .NET, Java, Frontend, Embedded,...\n1..NET Fullstack Developer (Remote)\nYêu cầu: kinh nghiệm .NET và biết Angular từ 4 năm trở lên, tiếng Anh tốt\nQuyền lợi: up to gross 4000$, làm việc remote, thời gian linh hoạt\n2. Java Fullstack Developer\nYêu cầu: từ 2 năm Java, đã từng làm React.js, thành tích học tập tốt, tiếng Anh tốt\nQuyền lợi: mức lương up to gross 2500$, môi trường trẻ năng động, cơ hội học hỏi và onsite châu Âu, châu Á\n3. Frontend Developer\nYêu cầu: từ 2 năm React.js/ Vue.js, thành tích học tập tốt, tiếng Anh tốt\nQuyền lợi: mức lương up to gross 2500$, môi trường trẻ năng động, cơ hội học hỏi và onsite châu Âu, châu Á\n4. Embedded System Engineer\nYêu cầu: từ 5 năm kinh nghiệm Linux Embedded, tiếng Anh tốt\nQuyền lợi: mức lương up to gross 3000$, môi trường ổn định, phúc lợi tốt\nInb mình gửi JD các vị trí trí nhé!!",[],Unknown,Hà Nội,Unknown,4,Unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817095185383316,"🐬[IT Recruitment]\nSenior .NET Developer\n· 5+ năm kinh nghiệm (open cho uv ít năm kinh nghiệm hơn nhưng strong technical skills và ở level senior)\n· Bắt buộc có kinh nghiệm Docker, K8s, Microservices\n· Tiếng anh giao tiếp tốt, work directly với team Czech\n· Hybrid ở HCM\n· Range: Up to 90mil VND Gross (Open thương lượng thêm)",[],Unknown,HCM,['90'],Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817090752050426,"[HCM/ Quận 1/ Hybrid working model] Em đang tìm kiếm vị trí BackEnd Engineer (Golang) tiếng Anh cho công ty product đang build-up team ạ:\n============================\n1/ Yêu cầu:\n5+ năm kinh nghiệm phát triển BackEnd với Golang\nTiếng Anh business level\nCó kinh nghiệm quản lý team/ dự án\n2/ Mức lương và các chế độ:\nMức lương: USD~3,5K~4,0K~4,5K Gross ạ\nReview lương 2 lần/ năm\nLàm việc Hybrid linh hoạt (mỗi tuần lên công ty 1~2 ngày ạ)\nPerformance bonus\n12 ngày nghỉ+ thêm ngày nghỉ theo lịch Nhật\nCung cấp Macbook Pro\nBảo hiểm full lương Gross\nv.v..\n============================\nCác bạn/ anh/ chị quan tâm đến vị trí trên nhắn em để trao đổi cụ thể hơn nha ạ. Em cám ơn ạ.",[],Unknown,HCM,['2'],Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817090678717100,"[HCM/ Quận 1/ Hybrid working model] Em đang tìm kiếm vị trí BackEnd Engineer (Golang) tiếng Anh cho công ty product đang build-up team ạ:\n============================\n1/ Yêu cầu:\n5+ năm kinh nghiệm phát triển BackEnd với Golang\nTiếng Anh business level\nCó kinh nghiệm quản lý team/ dự án\n2/ Mức lương và các chế độ:\nMức lương: USD~3,5K~4,0K~4,5K Gross ạ\nReview lương 2 lần/ năm\nLàm việc Hybrid linh hoạt (mỗi tuần lên công ty 1~2 ngày ạ)\nPerformance bonus\n12 ngày nghỉ+ thêm ngày nghỉ theo lịch Nhật\nCung cấp Macbook Pro\nBảo hiểm full lương Gross\nv.v..\n============================\nCác bạn/ anh/ chị quan tâm đến vị trí trên nhắn em để trao đổi cụ thể hơn nha ạ. Em cám ơn ạ.",[],Unknown,HCM,['2'],Unknown,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
