post_id,content,images
1817090678717100,"[HCM/ Quận 1/ Hybrid working model] Em đang tìm kiếm vị trí BackEnd Engineer (Golang) tiếng Anh cho công ty product đang build-up team ạ:
============================
1/ Yêu cầu:
5+ năm kinh nghiệm phát triển BackEnd với Golang
Tiếng Anh business level
Có kinh nghiệm quản lý team/ dự án
2/ Mức lương và các chế độ:
Mức lương: USD~3,5K~4,0K~4,5K Gross ạ
Review lương 2 lần/ năm
Làm việc Hybrid linh hoạt (mỗi tuần lên công ty 1~2 ngày ạ)
Performance bonus
12 ngày nghỉ+ thêm ngày nghỉ theo lịch Nhật
Cung cấp Macbook Pro
Bảo hiểm full lương Gross
v.v..
============================
Các bạn/ anh/ chị quan tâm đến vị trí trên nhắn em để trao đổi cụ thể hơn nha ạ. Em cám ơn ạ.",[]
1814857098940458,"📢(HN) FPT Japan Holdings tuyển dụng việc làm IT chất lượng cao tại Hà Nội – chỉ nhận thêm 5 bạn
📌YÊU CẦU TUYỂN DỤNG:
✅ Người đam mê với IT
✅ Có kinh nghiệm IT 2 năm trở lên, biết tiếng Nhật là một lợi thế (chưa biết tiếng Nhật sẽ được đào tạo)
📌QUYỀN LỢI
✅Môi trường đào tạo chuyên nghiệp
✅Đặc biệt có cơ hội làm việc tại tập đoàn lớn tại Nhật và Việt Nam
✅Được test đầu vào và đánh giá bởi các chuyên gia có kinh nghiệm
📌LỘ TRÌNH THAM GIA
✅Đánh giá kỹ năng, trình độ IT
✅Học tiếng Nhật
✅Offer mức hỗ trợ trong quá trình học tiếng Nhật
✅Đánh giá trình độ sau đào tạo
📩Các bạn quan tâm xin gửi CV về số zalo hoặc Inbox để được hỗ trợ.
☎ Holine: 0941 253 663 ( Ms. Thương)",[]
1817080568718111,"[Mễ Trì, HN] Cần 2 Web Dev, upto 20M, 1yr+, Spring, Lavarel, SQL server, Mongo DB, Maria DB, AWS
Liên hệ: tuyendung.dsgl@gmail.com",[]
1814418695650965,"Tham gia Glass Egg và Nâng tầm sự nghiệp của bạn như Bàn trợ giúp CNTT! 🌐🚀
💻 Vị trí: Bàn trợ giúp CNTT
📍 Địa điểm: Trứng Kính Hồ Chí Minh
💡 CÁC ĐIỀU KIỆN
- Kinh nghiệm phần cứng máy tính, phần mềm, mạng địa phương...
- Quen thuộc với Microsoft Windows 10, Office 365, MS Teams.
- 2 năm kinh nghiệm kỹ thuật liên quan.
Để biết thêm thông tin 👉 https://bit.ly/3SfYdrY
Nếu bạn hào hứng với triển vọng gia nhập một đội ngũ năng động và có kỹ năng và kinh nghiệm mà chúng tôi đang tìm kiếm, vui lòng gửi hồ sơ và danh mục của bạn đến recruitment@glassegg.com
Được dịch từ Tiếng Anh",[]
1814994425593392,"[HCMC] Up to 30.000.000 VND NGAY CẢ KHI BẠN LÀ FRESHER TECHNICAL SUPPORT
🔥 Yêu cầu vô cùng đơn giản:
Yêu thích làm việc với con người
Tự tin giao tiếp tiếng Anh nhuần nhuyễn
Ưu tiên các bạn đã từng join vào ít nhất 1 dự án IT bất kỳ, hừng hực khí thế đi làm
🔥 Quyền lợi hấp dẫn mlem mlem:
Được lãnh bé laptop xịn xò hỗ trợ công việc
Nhận 100% lương ngay cả khi probation
Nhận 130% bonus khi work night shift
💌  Ngoài ra còn vô vàn benefit khác.
Liên hệ Hằng để nhận thông tin nhé:
hang_tran@persolkelly.com | 0939 703 203
#HCMC #IT_Support #Customer_Support #IT #CS",[]
1817068735385961,"TUYỂN DỤNG SENIOR RUBY ON RAILS 

Có ít nhất 4 năm kinh nghiệm phát triển Ruby on Rails
Thành thạo ngôn ngữ lập trình Ruby và Ruby on Rails framework
Có kinh nghiệm sử dụng các công cụ làm việc từ xa
Tiếng Anh lưu loát

👜 Hình thức làm việc: Remote 

#vacancy #hiring #jobopening #jobopportunity #jobseekers #applynow #remote #remotejob #rubyonrails #rubyonrailsjobs",[]
1816676578758510,"[REMOTE] EVOTEK VỪA OPEN 2 JOB REMOTE - FREELANCER MỚI
1/ Senior Auto test
2/ ReactJS Developer
📌Yêu cầu:
Từ 4 năm kinh nghiệm
Tiếng Anh giao tiếp tốt
Làm fulltime từ t2-t6: 9h30-17h30 (Pháp), 15h30-23h30 (VN)
☎️Contact:
Email 📩: linh.vtk@evotek.vn",[]
1817042835388551,"[Hybrid HCM] Em cần tuyển #ReactJS và #Java từ 5+YoE, tiếng anh giao tiếp tốt, offer 45M. Quan tâm ib em ạ",[]
1814377188988449,"[HCM - QUẬN 1]
Tập Đoàn Kim Tín tuyển dụng
IT HELPDESK
Range lương: 15 - 18m
Mô tả công việc:
Giám sát và quản lý tiến độ thi công dự án hệ thống CNTT tòa nhà Kim Tín Building
Lập kế hoạch và tiến hành bảo trì hệ thống mạng, server nhằm đảm bảo tình trạng hoạt động cũng như an ninh mạng Intranet, Internet luôn ở tình trạng tốt và an toàn.
Sửa chữa, khắc phục hệ thống server, hệ thống mạng.
Hỗ trợ người dùng xử lý sự cố các vấn đề về CNTT
Chi tiết theo bảng mô tả công việc
Yêu cầu:
Tốt nghiệp cao đẳng trờ lên chuyên ngành CNTT
Đọc hiểu tài liệu tiếng anh
Có kinh nghiệm trong quản lý dự án
Có trách nhiệm cao, cẩn thận trong công việc được giao
Nhiệt tình, hoà đồng, tinh thần học hỏi cao
Có tính kỷ luật và bảo mật trong công việc
Có thể đi công tác
Liên hệ:
Email: tuyendung@kimtingroup.com hoặc tannguyen.hr@kimtingroup.com
Hotline: 0822539897 (Mr.Tấn)",[]
1816611688764999,"[Q. PHÚ NHUẬN] TUYỂN DỤNG 01 Nam IT Nội bộ
Cty Sài Gòn HD (chuỗi siêu thị Genshai)
Địa chỉ: 182 Hồ Văn Huê, P.9, Phú Nhuận
Lương: thỏa thuận
Yêu cầu:
- Có kiến thức và hiểu biết về phát triển hệ thống, cơ sở hạ tầng, network.
- Có khả năng chẩn đoán và giải quyết các vấn đề CNTT
- Hiểu biết về phần cứng máy tính.
- Hiểu biết về quản trị hệ thống máy chủ nội bộ.
- Khả năng lên kế hoạch, thực thi công việc tốt.
- Khả năng làm việc độc lập.
- Khả năng thích nghi nhanh với thay đổi thị trường và áp dụng trong công việc
- Kinh nghiệm ít nhất 2 năm.
---
Hồ sơ:
1. SYLL
2. CCCD (bản photo)
3. Tóm tắt quá trình học tập và kinh nghiệm đã làm việc.
---
Liên hệ:
Sdt 0915.083.470 (Ms.Hoa) để hẹn phỏng vấn.",[]
1817055915387243,"[HCMC]
1. SENIOR .NET ENGINEER
Salary Range: 2.000 - 4.000 Gross
- Từ 5 năm kinh nghiệm phát triển với .NET
- Có kinh nghiệm với Docker/K8S
- Tiếng anh giao tiếp tốt
2. SENIOR JAVA ENGINEER
Salary Range: 2.000 - 3.500 Gross
- Từ 5 năm kinh nghiệm phát triển với Java
- Có kinh nghiệm phát triển với sp high traffic là điểm cộng
3. MID BUSINESS ANALYST
Salary Range: 2.000 - 2.500 Gross
- Từ 3 đến 5 năm kinh nghiệm với vai trò Business Analyst
- Tiếng Anh giao tiếp tốt
----------------------------------------------------------
Anh/ chị quan tâm inbox em Uyên nhé",[]
1816541882105313,"[MY DINH - HA NOI]
Xin phép admin, bên mình chuyên các sản phẩm Công nghệ AI BOT cần tuyển các vị trí:
UI/UX DESIGNER
MID FRONTEND
PM
Thu nhập hấp dẫn, làm việc giờ HC, môi trường trẻ trung, năng động.
Các bạn có nhu cầu, IB để nhận JD về công việc ạ.",[]
1815742602185241,"Em mới ra trường, có cty nào tuyển IT helpdesk hoặc IT kỹ thuật ở Tp Hồ Chí Minh không?
E xin cảm ơn!",[]
1817048068721361,"[HCM/Hybrid] Cần tuyển Bridge Project Manager/Assistant Bridge Project Manager, up to $2,500. Q/t ib nhận JD.",[]
1817035168722651,"[HCM - Bình Thạnh] ITechWX làm dự án cho Microsoft Project Dynamic.
Vị trí tuyển dụng: Technical Support Engineer up to $1200.
Yêu cầu:
– At least 3 months exp relevant to.
( We are open to freshers who want to change their career).
– Fluent in English.
– Experience or knowledge in SQL or Basic programming language skills is a must.
– Customer service mindset.
– Interview process:
• 1st round: Test English + technical skills.
• 2nd round: Test service sense, stability.
Contact: Ib để nhận JD hoặc email: hoanghai1356@gmail.com.",[]
1816236708802497,"[HN] CÔNG TY CẦN TUYỂN MỘT SỐ VỊ TRÍ FULLTIME:

1. JAVA (Thanh Xuân): trên 2 năm, tốt nghiệp ĐH CNTT, có thể ob sớm
2. FULLSTACK ( JAVA + ANGULAR/VUEJS...) (Thanh Xuân): trên 2 năm, tốt nghiệp ĐH CNTT, có thể ob sớm
3. REACTJS (Remote): trên 3 năm, thành thạo tiếng Anh, dự án Pháp
4. AUTO TEST (Thanh Xuân): trên 2 năm, tốt nghiệp DH CNTT hoặc chứng chỉ liên quan
5. AUTO TEST (Remote): trên 3 năm, có kn manual và auto test, thành thạo tiếng Anh, dự án Pháp

💸 Quyền lợi:

Lương thỏa thuận

☎️Gửi CV về mail: linh.vtk@evotek.vn",[]
1817026982056803,"[HCM - Bình Thạnh] ITechWX làm dự án cho Microsoft.
Vị trí tuyển dụng: Technical Support Engineer up to $1100.
Yêu cầu:
– At least 6 months exp relevant to Customer Service & Support.
( We are open to freshers who want to change their career).
– Fluent in English.
– Familiarity with networking concepts including VIPs, NAT, DNS, TCP/IP.
– Familiarity with networking tools (ping, tracert, tracemon, wireshark, etc.)
– Understanding of load balancing, geo-redundancy, CDN and VPN technologies preferred
– Having Azure or other public cloud experience for over 2 years is a plus.
– Understanding or experience of Azure Networking product is a plus.
– Interview process:
• 1st round: Test English.
• 2nd round: Technical + soft skills.
Contact: Ib để nhận JD hoặc email: hoanghai1356@gmail.com",[]
1816609555431879,"Công ty TNHH Cơ Điện Hữu Phát chuyên thi công lắp đặt thiết bị điện công trình cơ điện cần tuyển Nhân viên kỹ thuật IT trình độ trung cấp trở lên, Kinh nghiệm < 2 năm
* Mô tả công việc:
- Quản trị / vận hành / sửa chữa hệ thống mạng nội bộ Công ty, hệ thống máy tính, wifi, camera,
- Cài đặt PC, Laptop, Xử lý các sự cố liên quan đến phần cứng, phần mềm máy tính,
- Hỗ trợ hệ thống máy tính cho người dùng.
(Công việc cụ thể sẽ trao đổi trưc tiếp tại buổi phỏng vấn)
* Quyền lợi:
-Mức lương thỏa thuận theo năng lực, kinh nghiệm.
-Chế độ đãi ngộ xứng đáng với năng lực chuyên môn và hiệu quả công việc;
-Làm việc trong một môi trường ổn định, chuyên nghiệp, thân thiện, nhân văn, cơ hội được làm quen với công việc thực tế;
-Các chế độ khác theo quy định Bộ Luật lao động hiện hành.
-Thời gian làm việc từ thứ 2 đến hết thứ 7.
-BH tại nạn 24/24, BHXH đầy đủ.
-Thưởng các dịp lễ tết, thưởng tháng lương 13, Thưởng theo hiệu quả công việc hấp dẫn.
CV ứng tuyển gửi vào Email: hattt@huuphat-codien.vn
Hoặc liên hệ zalo số điện thoại: 0988 379 160
Địa chỉ : 63 Nguyễn Hữu Tiến, phường Tây Thạnh, Quận Tân Phú, HCM.",[]
1816816082077893,"[Hanoi] Tuyển dụng 5 vị trí Senior/ SA skill #NET hoặc #JAVA + ko yêu cầu tiếng Anh, thưởng nóng từ 20tr-40tr. Yêu cầu từ 5 năm kn trở lên. Offer up #850triệu/ năm. Ib mình nhận JD chi tiết nhé cả nhà😘",[]
1815416282217873,SG em cần tìm việc vừa học vừa làm phần cứng ở quận 10 hay gần quận 10 cũng được ạ.,[]
1814251229001045,"♨️ [GMO] TUYỂN DỤNG INTERN DEV/QC
(CÓ LƯƠNG, CƠ HỘI LÊN NHÂN VIÊN CHÍNH THỨC)
(JAVA / PHP / QC)
📍YÊU CẦU - QUYỀN LỢI:
Sinh viên năm cuối hoặc đã tốt nghiệp Đại học chuyên ngành CNTT.
Đối với Fresher Dev: Có kiến thức và đã sử dụng một trong các ngôn ngữ lập trình JAVA / PHP.....
Đối với Fresher QC: hiểu biết về Tester,…
Phụ cấp cơm trưa + các khoản thưởng khi tham gia dự án thực tế + các mốc hỗ trợ theo từng tháng
Có cơ hội tham gia dự án thực tế ngay cả khi đang đào tạo,..
Trở thành nhân viên chính thức.
--------------
📍IB mình đang bị chặn nên mọi người quan tâm gửi CV trực tiếp qua mail để mình process nhé!
📈Địa điểm làm việc: Tòa Hà Đô Airport, Số 2 Hồng Hà, P2, Q. Tân Bình, HCM
📩Email: linhnp1@runsystem.net
#Intern #Fresher #Developer #tuyendungIT #ITjob",[]
1813229615769873,"Hi all,
Bên mình đang cần outsource 2 vị trí sau ạ
Middle Dev xây dựng chức năng hệ thống:
Số lượng: 3
Thời gian: 3 - 6 tháng
Onsite tại Kim Mã, Hà Nội 
Mô tả công việc:
      - Tham gia xây dựng phát triển, triển khai ứng dụng CNTT trong chính quyền điện tử. Tham gia phát triển các ứng dụng làm nền tảng CNTT hỗ trợ đưa các thông tư, nghị định vào cuộc sống xã hội.
      - Xây dựng ứng dụng trên nền tảng ngôn ngữ Java, Angular >= 8, Liferay sử dụng các kỹ thuật phù hợp với yêu cầu phát triển và mở rộng đáp ứng nhu cầu sử dụng diện rộng liên tục trong, không bị lạc hậu trong tương lai 10 năm
      - Sử dụng cơ sở dữ liệu Oracle, mongodb, redis, postgresql
      - Sử dụng các nền tảng message-queuing như RabbitMQ
2. Middle Dev vận hành, giám sát hệ thống:
Số lượng: 2
Thời gian: 3 - 6 tháng
Onsite tại Kim Mã, Hà Nội 
Mô tả công việc:
     - Tham gia trực theo ca phân công.
     - Kiểm tra kỹ thuật ứng dụng hằng ngày cho hệ thống eGP
     - Giám sát và phối hợp nhà thầu xử lý các vấn đề hệ thống hằng ngày
     - Thực hiện báo cáo Quickly Check cho các lãnh đạo và Level 2
     - Tổng hợp báo cáo Healthcheck ứng dụng hằng ngày gửi cho khách hàng
     - Tham gia xây dựng/ đề xuất các phương án/ công cụ để giám sát chủ động
Inbox mình để nhận JD chi tiết ạ 😊😊 ",[]
1814250099001158,"【﻿ＴＵＹỂＮ ＤỤＮＧ ＴＨỰＣ ＴẬＰ】
💁‍♂️ Mô tả công việc:
 - Tham gia thiết kế, lập trình sản phẩm phần mềm quản lý nội bộ doanh nghiệp
 - Hệ thống phần mềm nên nền tảng ngôn ngữ lập trình Java (Spring Framework) và ReactJS
 - Thực hiện công việc chuyên môn theo kế hoạch được giao
 - Được đào tạo, hướng dẫn bằng công việc thực tế
 - Tham gia các khoá đào tạo, hội thảo theo hướng dẫn
 - Viết tài liệu, slide, present công việc đã thực hiện, nghiên cứu
 - Báo cáo công việc chủ động theo kế hoạch
📌 Yêu cầu:
 - Đã được học HTML, CSS hoặc ReactJS
 - Sinh viên đang học tại các trường Đại học (năm 3,4), Cao đẳng; đam mê với ngành
 - Sắp xếp công việc, tập trung hoàn toàn cho thực tập để đạt được kết quả tốt nhất
 - Năng động, chủ động nghiên cứu, sẵn sàng nhận việc khó, những việc chưa biết
 - Sẵn sàng lắng nghe, học hỏi để đạt được hiệu quả tốt nhất
 - Tuân thủ các quy định chung của công ty
Thời gian thực tập: Từ 3 đến 6 tháng
🎯 Quyền lợi:
 - Quyền lợi thực tập trực tiếp tại công ty
 - Cơ hội xin thư giới thiệu của công ty, khi mong muốn ứng tuyển cho các công ty sau khi ra trường.
 - Quyền lợi được đào tạo và tham gia phát triển dự án nội bộ
 - Được đào tạo kỹ năng nghiên cứu, trình bày, kỹ năng thuyết trình
 - Được giới thiệu tham gia các hội thảo, triển lãm chuyên ngành phù hợp với lĩnh vực học tập nghiên cứu
 - Thực tập có lương theo hiệu quả công việc (có đóng góp vào dự án có doanh thu)

📌Địa điểm - Thời gian làm việc
 - Địa chỉ văn phòng: Lô O số 10, đường số 15, KDC Miếu Nổi, P3, Quận Bình Thạnh, TP HCM
 - Thời gian làm việc: 9:00 AM - 5:00 PM
📌 Hồ sơ:
 - CV (bằng tiếng Anh (ưu tiên) hay tiếng Việt)
 - Bảng điểm (nếu có)
 - Giấy giới thiệu của trường (nếu có)
 - Nộp hồ sơ liên hệ: nhansu@hqg.vn",[]
1816665352092966,"[HN] HTECOM cần tuyển gấp vị trí Flutter Developer. Hãy nhanh tay gửi CV ngay để trải nghiệm mức OFFER cực hot và những phúc lợi tuyệt vời này nhé!!!
🍀Dev cần có:
• Ứng viên có kinh nghiệm từ 2 năm trở lên về lập trình Flutter. Chấp nhận ứng viên mới ra trường đã có kinh nghiệm, chấp nhận ứng viên trái ngành (điện, điện tử, tự động hóa) nắm vững kiến thức và kinh nghiệm về lập trình.
• Ưu tiên ứng viên biết tiếng Anh
🍀Phúc lợi dành cho bạn:
• Lương thỏa thuận theo năng lực thực tế của ứng viên.
• Thưởng lễ tết, thưởng tháng lương thứ 13, thưởng nhân viên xuất sắc năm.
• Bảo hiểm y tế, bảo hiểm xã hội, bảo hiểm thất nghiệp theo quy định của Luật lao động.
• Thời gian làm việc: Thứ 2 đến thứ 6.
Có thắc mắc cần được giải đáp, các Dev đừng ngần ngại comment hoặc inbox cho mình biết nhé!
Gửi CV về: admin@htecom.vn
Zalo: 0901727234",[]
1810983382661163,"📣📣📣 Tuyển dụng 05 bạn nhân viên Kỹ Thuật lương Cao
🧑‍💻🧑‍💻🧑‍💻Mô tả công việc:
- Bảo Trì máy tính & các thiết bị văn phòng và mạng công ty
- Cài đặt Windows, các phần mềm ứng dụng liên quan
- Trao đổi thêm khi PV.
Yêu Cầu:
1️⃣ Có Kinh nghiệm về cài đặt , thiết lập Server
2️⃣ Có kinh nghiệm về thiết lập mạng nội bộ , Thiết lập VPN...
3️⃣ Có thể cài đặt và thiết lập máy ảo thông qua một số phần mềm như : vmware v.v...
- Ưu tiên ứng viên có chứng chỉ CCNA và MCSA
Các Ứng Viên có nhu cầu , vui lòng liên hệ: 📲 090 8277848 (Mr: như ) làm việc tại quận 7",[]
1816672355425599,"[Remote] Tuyển gấp #Application Support Engineer làm domain banking, Tiếng Nhật N2, Pv onl. Lương max $3,500. Quan tâm ib em ạ",[]
1816484345444400,"📣📣FPT Software - JOB BOARD THÁNG 3 
Khám phá cơ hội sự nghiệp cùng FPT Software khắp 3 miền: 
-  Lương thưởng hấp dẫn
- Cơ hội nhận trợ cấp chuyển vùng lên đến 360 triệu đồng tại Quy Nhơn, Nha Trang, Cần Thơ, Huế...
- Cơ hội nhận signing bonus lên đến 80 triệu đồng khắp 3 miền cùng nhiều quyền lợi khác.
* Yêu cầu: Kinh nghiệm từ 1 năm (tuỳ vị trí), ưu tiên ngoại ngữ Anh hoặc Nhật hoặc Hàn 
🍀 CÁC VỊ TRÍ TUYỂN DỤNG 3 miền hình ảnh phía dưới
👉ỨNG TUYỂN CÁC JOB TOÀN QUỐC : https://bit.ly/3Tt3I54
👉Ứng viên ứng tuyển ngay tại link để được giải đáp mọi thắc mắc nhé!",[]
1816560678770100,"[HN] Public Bank Vietnam (PBVN) chào đón Application Support về với đội ngũ của mình với mức OFFER cực HOT lên đến $1,500, hãy nhanh tay APPLY ngay nếu các Dev có từ 1 năm KN nhé!!!
🍀Dev cần có:
Từ 1 năm kinh nghiệm ở vị trí tương đương.
Có kiến thức về core banking.
🍀Phúc lợi dành cho bạn:
Mức lương lên đến $1,500.
Đánh giá lương hàng năm.
18 ngày nghỉ phép có lương đầy đủ mỗi năm.
Môi trường làm việc năng động và hiệu suất cao.
Có thắc mắc cần được giải đáp, các Dev đừng ngần ngại comment hoặc inbox cho mình biết nhé!
Gửi CV về: career@topdev.vn
Với tiêu đề: (PBVN)_2032826 _Application Support",[]
1816523852107116,"[HÀ ĐÔNG-HÀ NỘI]
🎊🎁🎉 TUYỂN DỤNG UNITY DEVELOPER 🎉🎁🎊
Bạn có đam mê với việc Lập trình game, bạn đang ""loay hoay"" chưa biết bắt đầu và tiếp tục đam mê ở đâu, thì bạn đừng ngại mà lỡ cơ hội đồng hành cùng với Metagame! 🎉
[Hà Đông-Hà Nội] Công ty Cổ phần Công nghệ Metagame
TUYỂN DỤNG UNITY DEVELOPER (FRESHER-JUNIOR): 𝟓𝟎𝟎$-𝟏.𝟓𝟎𝟎$
📍Yêu cầu: có kinh nghiệm tối thiểu 6 tháng.
📍Ưu tiên các bạn Nữ ứng tuyển.
👉 VỀ VỚI #METAGAME CÁC BẠN SẼ:
✅ Hưởng mức lương up to không giới hạn
✅ Được thưởng theo dự án.
✅ Được tăng lương theo năng lực, thâm niên.
✅ Được làm việc trong một môi trường chuyên nghiệp, năng động, không gò bó, thỏa sức tự do sáng tạo.
✅ Được hưởng đầy đủ các chế độ của NLĐ theo quy định của pháp luật hiện hành và theo quy chế của công ty (BHXH, BHYT...).
✅ Được đi du lịch 1 năm 2 lần, teambuilding theo quý.
✅ Xét tăng lương hàng năm, hưởng lương tháng 13.
✅ Hỗ trợ ăn trưa.
✅ Được hỗ trợ tối đa các nhu cầu về cơ sở vật chất để làm việc: máy tính, các thiết bị chơi/test game, ...
----------
𝙒𝙀𝙇𝙇𝘾𝙊𝙈𝙀 𝙏𝙊 𝙈𝙀𝙏𝘼𝙂𝘼𝙈𝙀
🏪 Địa chỉ: Tầng 5-Tòa V3 The Terra An Hưng, KĐT An Hưng, Đường Tố Hữu, Quận Hà Đông, Hà Nội
📩 Ib or Cmt để nhận JD chi tiết ✌️
📩 Các bạn ứng tuyển gửi CV về Email: hr@metagamejsc.com
#metagame #tuyendung #unity #game #unitydeveloper #developergame",[]
1816629672096534,"[Trung Kính - HN]
Tìm gấp #Python fr Django từ 5YoE. TA đọc chat. Range max 38M, PV online, Kh thử việc.
👉ib em ạ",[]
1815480102211491,"[HBT-HN] Dự án bank cần tuyển #Java 3Year Exp. Không thử việc
Offer 30-35M. Ping mình trao đổi thêm",[]
1813216349104533,"[HN] TD Fullstack dev (NodeJS, ReactJS) 1+ yoe
Offer up to 1500$, làm T2-T6, party, khám sức khoẻ,...
jobs@carfromjapan.com",[]
1816632258762942,"HCM | Đối tác của chúng tôi đang tìm kiếm 𝐈𝐌𝐏𝐋𝐄𝐌𝐄𝐍𝐓𝐀𝐓𝐈𝐎𝐍 𝐂𝐎𝐍𝐒𝐔𝐋𝐓𝐀𝐍𝐓
🎯 𝑱𝒐𝒃 𝒅𝒆𝒔𝒄𝒓𝒊𝒑𝒕𝒊𝒐𝒏:
Giai đoạn hoàn thiện phần mềm
- Tham gia các hoạt động kiểm thử phần mềm với các bộ phận kiểm thử của các dự án phần mềm.
- Đánh giá các tính năng đã hoàn thành của dự án.
- Nhận phản hồi từ khách hàng, và cải thiện các chức năng mà khách hàng yêu cầu.
Giai đoạn triển khai phần mềm
- Nhận ý kiến của khách hàng về việc sử dụng phần mềm.
- Bắt đầu cài đặt các hệ thống thông tin phần mềm cho khách hàng.
- Thực hiện các hoạt động triển khai phần mềm cho doanh nghiệp.
- Đào tạo nhân viên tại doanh nghiệp sử dụng phần mềm.
- Trả lời các câu hỏi, chỉnh sửa các yêu cầu của khách hàng nếu có trong các lỗi triển khai phần mềm…
💢 𝑹𝒆𝒒𝒖𝒊𝒓𝒆𝒎𝒆𝒏𝒕:
- Có ít nhất 02 năm kinh nghiệm làm việc trong lĩnh vực triển khai phần mềm hoặc giữ các vị trí liên quan như quản trị hệ thống thông tin, quản trị mạng, v.v.
- Thành thạo tiếng Anh (giao tiếp, hiểu tài liệu tiếng Anh)",[]
1807095909716577,"[HCM] Công ty TNHH Lewu Tech
Tuyển dụng vị trí:
IT HEPLDESK
💙THU NHẬP: 9 - 12 triệu (thỏa thuận theo năng lực của ứng viên)
💙Yêu cầu:
- Tốt nghiệp Cao đẳng, Đại học chuyên ngành công nghệ thông tin, điện tử viễn thông…
- Có kinh nghiệm về phần cứng máy tính và giải pháp mạng;
- Trung thực, năng động và có trách nhiệm cao trong công việc;
- Nhanh nhẹn, chủ động trong việc.
⌚️Thời gian làm việc: 8h00 - 17h30, từ thứ 2 đến sáng thứ 7
💼Địa điểm làm việc: 118/127A/28 Phan Huy Ích, Phường 15, Quận Tân Bình, TP HCM.
---------------------------------------
Vui lòng gửi CV vào mail: hr@lewutech.vn",[]
1816631248763043,"[HN] TUYỂN DỤNG BACK-END DEVELOPER
Range lương upto 50 triệu tùy năng lực
Có từ 5 năm kinh nghiệm sử dụng Nodejs ( làm việc với các dự án blockchain )
Đã từng xây dựng và vận hành hệ thống trên AWS, bảo mật hệ thống
Có kinh nghiệm về mạng bảo mật, xác thực (HTTP Basic, OAuth, …), bảo mật và dữ liệu, GDPR, mã hóa dữ liệu
Làm việc tại Nam Từ Liêm, HN
🌟 Gửi CV qua email nhung.hrtech@ldo.vn",[]
1816630272096474,"[Tây Hồ-HN] Cần chiêu mộ gấp Senior Front End/ Senior Golang từ 5 năm KN trở lên, TA giao tiếp cơ bản, lương up to 40M, ping em",[]
1816627772096724,"[Củ Chi, TPHCM] Chúng tôi đang tìm kiếm IT HELPDESK
Yêu cầu:
1-2 năm kinh nghiệm trong ngành Trợ giúp CNTT/ Hỗ trợ CNTT
Có kinh nghiệm làm việc với AD, Domain, hệ thống vé
Có thể nói tiếng Anh
Địa điểm: Làm việc tại Khu công nghiệp Tân Phú Trung, Củ Chi, TPHCM
JD: https://cmcts.talent.vn/job/cu-chi-hcm-it-support-2293
Bạn có thể đăng ký qua email: vbxmai@cmc.com . vn hoặc ứng tuyển trực tiếp theo link JD
Được dịch từ Tiếng Anh",[]
1816624092097092,"[HN] Bắt đầu hành trình sự nghiệp tại DTS Software Viet Nam với vị trí #Fresher/Junior - Senior C++ Developer. Hãy nhanh tay gửi CV ngay để trải nghiệm mức OFFER cực hot và những phúc lợi tuyệt vời này nhé!!!
🍀Dev cần có:
Ứng viên có kinh nghiệm từ 1 năm trở lên về ngôn ngữ C++. Chấp nhận ứng viên mới ra trường đã có kinh nghiệm, chấp nhận ứng viên trái ngành (điện, điện tử, tự động hóa) nắm vững kiến thức và kinh nghiệm về lập trình.
Ưu tiên ứng viên biết tiếng Nhật và có kinh nghiệm làm việc cho công ty/ dự án Nhật.
🍀Phúc lợi dành cho bạn:
Lương thỏa thuận theo năng lực thực tế của ứng viên.
Thưởng lễ tết, thưởng tháng lương thứ 13, thưởng nhân viên xuất sắc quý, năm, nhân viên tiêu biểu đi du lịch Nhật Bản.
Bảo hiểm y tế, bảo hiểm xã hội, bảo hiểm thất nghiệp theo quy định của Luật lao động.
Thời gian làm việc: Thứ 2 đến thứ 6, từ 08:00 đến 17:00.
Có thắc mắc cần được giải đáp, các Dev đừng ngần ngại comment hoặc inbox cho mình biết nhé!
Gửi CV về: career@topdev.vn
Với tiêu đề: DTS Software Viet Nam_2032769_ C++ Dev",[]
1816625038763664,"[HANOI] Cơ hội nhận OFFER HOT dành cho Nodejs Developer (Junior - Senior) từ XIPAT FLEXIBLE SOLUTIONS COMPANY LIMITED, Dev còn chờ gì mà không apply ngay! 🔥
✨Dev cần có:
Junior: Có ít nhất 1 năm kinh nghiệm làm việc với Nodejs.
Senior: Có ít nhất 3 năm kinh nghiệm làm việc với Nodejs.
✨Chế độ đãi ngộ hấp dẫn:
Mức lương hấp dẫn lên đến 18 triệu (Junior) và 35 triệu (Senior).
Lương tháng 13, thưởng Lễ, thưởng Tết, thưởng quý.
Du lịch nghỉ mát, Teambuilding 3-4 lần/năm.
Môi trường làm việc trẻ phù hợp với những người yêu thích công nghệ, thích thử thách trong công việc, luôn học hỏi, phát triển bản thân và đặc biệt có nhiều cơ hội thăng tiến.
🍀🍀🍀
Có thắc mắc cần được giải đáp, các Dev đừng ngần ngại comment hoặc inbox cho mình biết nhé!
Link JD & Apply nhanh: https://topdev.vn/s/PQqMdCMD
Gửi CV về: career@topdev.vn
Với tiêu đề: Nodejs Developer (Junior - Senior) - XIPAT",[]
